path,class_name,label
AnnualCrop/AnnualCrop_1098.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1099.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_11.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_110.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1103.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1104.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1106.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1107.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1109.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_111.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1110.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1111.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1113.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1114.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1116.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1117.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1120.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1121.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1122.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1123.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1124.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1125.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1128.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1129.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1130.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1131.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1132.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1133.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1134.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1135.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1138.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1139.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_114.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1140.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1141.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1145.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1146.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1147.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1148.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1149.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1150.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1151.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1152.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1154.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1155.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1156.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1157.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1158.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1159.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_116.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1161.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1163.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1164.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1165.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1167.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1168.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1170.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1171.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1173.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1174.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1175.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1177.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1178.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1181.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1182.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1183.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1185.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1186.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1187.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1188.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_119.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1191.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1192.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1194.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1195.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1196.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1197.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1198.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_12.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_120.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1202.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1203.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1204.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1205.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1206.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1207.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1208.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_121.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1210.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1211.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1212.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1213.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1214.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1216.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1217.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1218.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_122.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1220.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1221.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1222.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1223.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1225.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1229.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_123.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1230.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1231.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1232.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1233.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1235.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1237.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1238.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1239.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1240.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1241.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1242.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1243.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1245.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1247.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1248.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1249.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_125.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1250.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1251.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1252.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1253.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1255.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1256.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1257.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1258.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_126.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1261.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1263.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1265.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1266.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1267.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1269.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1270.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1271.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1272.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1273.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1274.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1275.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1276.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1278.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1279.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_128.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1280.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1281.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1282.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1283.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1285.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1286.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1287.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1288.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_129.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1290.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1291.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1292.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1293.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1294.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1295.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1297.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1298.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1299.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_13.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1300.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1302.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1303.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1304.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1305.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1306.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1307.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1308.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1309.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_131.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1310.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1311.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1312.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1313.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1314.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1315.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1316.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1317.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1318.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_132.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1320.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1321.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1322.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1323.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1324.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1325.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1326.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1327.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1328.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1329.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1331.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1332.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1334.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1335.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1336.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1337.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1338.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1340.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1341.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1343.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1344.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1346.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1347.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1348.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1349.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_135.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1352.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1353.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1357.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_136.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1360.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1362.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1366.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1368.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1369.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1370.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1372.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1376.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1377.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1378.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1379.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_138.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1381.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1382.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1383.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1384.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1385.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1386.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1387.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1388.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1389.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_139.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1390.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1391.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1393.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1394.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1395.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1396.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1397.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1398.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1399.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_14.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_140.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1401.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1402.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1404.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1406.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1407.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1409.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_141.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1410.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1412.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1413.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1414.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1415.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1416.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1417.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1419.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_142.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1421.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1422.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1423.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1424.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1426.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1427.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1428.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1429.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_143.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1430.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1431.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1432.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1433.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1434.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1435.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1436.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1439.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_144.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1440.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1442.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1443.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1444.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1446.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1447.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1449.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_145.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1451.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1453.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1454.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1455.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1456.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1457.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1459.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1460.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1461.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1464.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1465.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1466.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1467.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1468.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1469.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_147.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1471.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1472.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1473.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1474.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1475.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1477.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1478.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1479.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_148.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1480.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1481.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1484.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1486.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1487.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1488.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1489.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_149.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1491.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1492.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1493.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1495.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1496.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1497.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1498.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_15.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_150.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1500.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1502.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1503.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1506.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1507.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1508.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1509.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_151.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1511.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1513.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1514.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1516.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1517.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1519.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_152.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1521.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1522.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1523.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1524.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1527.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1529.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_153.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1530.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1531.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1532.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1533.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1535.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1536.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1537.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_1538.tif,AnnualCrop,0
AnnualCrop/AnnualCrop_154.tif,AnnualCrop,0
